client_id,produit,revenus_annuels,cout_gestion_annuel,profit_annuel
CLI_0610,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0610,Compte Épargne,78.79,34.71,44.08
CLI_0610,Livret A,66.53,5.0,61.53
CLI_0610,Assurance Vie,685.29,107.08,578.22
CLI_0610,Crédit Immobilier,1536.78,528.5,1008.28
CLI_0611,Compte Courant,33.2,16.17,17.03
CLI_0611,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0611,Assurance Auto,442.25,119.01,323.24
CLI_0612,Compte Courant,37.28,21.46,15.82
CLI_0612,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0612,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0612,Livret A,38.22,5.0,33.22
CLI_0612,Assurance Vie,739.24,109.35,629.88
CLI_0612,Crédit Consommation,486.73,111.46,375.27
CLI_0612,Assurance Habitation,258.12,56.1,202.02
CLI_0612,Assurance Auto,231.49,100.8,130.69
CLI_0613,Compte Courant,42.21,22.26,19.95
CLI_0613,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0613,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0613,Compte Épargne,61.01,32.2,28.81
CLI_0613,Assurance Vie,465.98,55.8,410.18
CLI_0613,Crédit Consommation,790.32,89.94,700.39
CLI_0613,Assurance Habitation,356.93,81.6,275.33
CLI_0613,Assurance Auto,422.79,68.01,354.78
CLI_0614,Compte Courant,38.62,19.93,18.69
CLI_0614,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0614,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0614,Compte Épargne,113.33,23.66,89.66
CLI_0614,Livret A,20.53,5.0,15.53
CLI_0614,Assurance Auto,337.9,88.97,248.93
CLI_0615,Compte Courant,35.53,19.92,15.61
CLI_0615,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0615,Compte Épargne,83.85,29.1,54.75
CLI_0615,Assurance Auto,338.98,97.71,241.28
CLI_0616,Compte Courant,31.29,16.71,14.58
CLI_0616,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0616,Compte Épargne,93.28,27.13,66.15
CLI_0616,Assurance Habitation,247.91,90.19,157.72
CLI_0617,Compte Courant,56.59,17.49,39.1
CLI_0617,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0617,Compte Épargne,133.64,29.18,104.46
CLI_0617,Livret A,36.43,5.0,31.43
CLI_0617,Crédit Consommation,1186.91,178.98,1007.93
CLI_0617,Assurance Habitation,398.56,58.41,340.15
CLI_0617,Assurance Auto,257.54,90.2,167.33
CLI_0618,Compte Courant,49.16,16.71,32.45
CLI_0618,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0618,Compte Épargne,136.04,30.64,105.4
CLI_0618,Assurance Vie,446.57,110.21,336.36
CLI_0618,Crédit Immobilier,3722.34,312.83,3409.5
CLI_0619,Compte Courant,60.0,18.64,41.36
CLI_0619,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0619,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0619,Livret A,23.69,5.0,18.69
CLI_0619,Assurance Vie,711.39,149.3,562.09
CLI_0620,Compte Courant,54.49,23.52,30.97
CLI_0621,Compte Courant,48.78,24.22,24.55
CLI_0621,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0621,Crédit Consommation,332.16,172.01,160.16
CLI_0621,Assurance Auto,468.28,62.98,405.31
CLI_0622,Compte Courant,46.32,20.15,26.17
CLI_0622,Crédit Consommation,922.38,89.3,833.08
CLI_0623,Compte Courant,54.16,16.39,37.76
CLI_0623,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0623,Compte Épargne,91.87,37.63,54.24
CLI_0623,Crédit Immobilier,3461.86,413.88,3047.98
CLI_0623,Assurance Habitation,162.05,83.61,78.44
CLI_0624,Compte Courant,59.6,24.12,35.48
CLI_0624,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0624,Compte Épargne,121.73,22.11,99.62
CLI_0625,Compte Courant,37.18,16.87,20.31
CLI_0625,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0626,Compte Courant,40.66,17.36,23.31
CLI_0626,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0626,Compte Épargne,74.44,32.33,42.11
CLI_0626,Livret A,39.12,5.0,34.12
CLI_0627,Compte Courant,50.31,24.48,25.84
CLI_0627,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0627,Livret A,58.31,5.0,53.31
CLI_0627,Crédit Consommation,976.49,170.19,806.3
CLI_0627,Assurance Auto,332.28,60.9,271.38
CLI_0628,Compte Courant,31.65,17.82,13.83
CLI_0628,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0628,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0628,Assurance Vie,613.73,140.67,473.06
CLI_0628,Assurance Habitation,389.7,51.29,338.41
CLI_0629,Compte Courant,59.7,18.22,41.48
CLI_0629,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0629,Compte Épargne,134.3,23.61,110.69
CLI_0629,Livret A,23.77,5.0,18.77
CLI_0629,Crédit Immobilier,2824.24,557.68,2266.57
CLI_0629,Assurance Auto,288.33,69.24,219.09
CLI_0630,Compte Courant,57.29,24.38,32.91
CLI_0630,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0630,Livret A,20.75,5.0,15.75
CLI_0630,Assurance Habitation,331.86,65.46,266.4
CLI_0631,Compte Courant,41.24,19.69,21.55
CLI_0631,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0631,Crédit Consommation,684.11,141.8,542.32
CLI_0631,Assurance Auto,432.94,87.94,345.01
CLI_0632,Compte Courant,51.05,22.19,28.86
CLI_0632,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0632,Crédit Immobilier,3041.26,342.74,2698.52
CLI_0632,Assurance Habitation,310.16,88.65,221.51
CLI_0632,Assurance Auto,455.24,95.28,359.96
CLI_0633,Compte Courant,36.88,21.45,15.43
CLI_0633,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0633,Compte Épargne,83.49,38.39,45.09
CLI_0633,Assurance Vie,592.23,77.82,514.41
CLI_0633,Crédit Consommation,725.63,181.59,544.04
CLI_0633,Assurance Auto,334.19,91.53,242.66
CLI_0634,Compte Courant,50.39,22.55,27.84
CLI_0634,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0634,Compte Épargne,67.39,31.3,36.09
CLI_0634,Crédit Consommation,1120.98,196.2,924.78
CLI_0634,Assurance Auto,462.46,119.02,343.44
CLI_0635,Compte Courant,47.12,19.43,27.7
CLI_0635,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0635,Compte Épargne,105.16,22.31,82.84
CLI_0635,Livret A,44.1,5.0,39.1
CLI_0635,Assurance Auto,383.36,110.92,272.44
CLI_0636,Compte Courant,52.76,21.01,31.75
CLI_0636,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0637,Compte Courant,40.42,16.87,23.55
CLI_0637,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0637,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0637,Crédit Consommation,612.99,161.58,451.41
CLI_0637,Assurance Auto,305.22,85.61,219.6
CLI_0638,Compte Courant,41.6,22.66,18.95
CLI_0638,Livret A,73.03,5.0,68.03
CLI_0638,Crédit Immobilier,3947.8,402.48,3545.32
CLI_0638,Assurance Auto,373.27,68.6,304.67
CLI_0639,Compte Courant,35.04,16.64,18.4
CLI_0639,Livret A,27.84,5.0,22.84
CLI_0639,Assurance Vie,307.75,70.27,237.48
CLI_0640,Compte Courant,33.36,21.4,11.95
CLI_0640,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0640,Compte Épargne,149.04,37.58,111.46
CLI_0641,Compte Courant,31.37,19.23,12.14
CLI_0641,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0641,Compte Épargne,135.93,22.69,113.24
CLI_0641,Livret A,70.86,5.0,65.86
CLI_0641,Assurance Vie,555.62,143.13,412.49
CLI_0641,Assurance Habitation,369.01,83.85,285.16
CLI_0642,Compte Courant,49.73,17.13,32.6
CLI_0642,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0642,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0642,Compte Épargne,61.68,28.31,33.37
CLI_0643,Compte Courant,35.6,16.02,19.57
CLI_0643,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0643,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0643,Livret A,38.14,5.0,33.14
CLI_0644,Compte Courant,55.81,15.17,40.64
CLI_0644,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0644,Compte Épargne,79.26,28.48,50.78
CLI_0644,Assurance Vie,506.34,68.16,438.18
CLI_0645,Compte Courant,58.93,20.79,38.14
CLI_0645,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0645,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0645,Assurance Vie,513.27,50.88,462.38
CLI_0645,Assurance Habitation,271.43,91.88,179.55
CLI_0646,Compte Courant,36.59,18.51,18.08
CLI_0646,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0646,Assurance Vie,212.34,147.69,64.65
CLI_0646,Assurance Auto,226.66,113.89,112.77
CLI_0647,Compte Courant,39.39,20.88,18.51
CLI_0647,Livret A,60.76,5.0,55.76
CLI_0647,Crédit Immobilier,1992.9,433.13,1559.77
CLI_0647,Assurance Auto,330.19,63.4,266.79
CLI_0648,Compte Courant,55.0,15.45,39.54
CLI_0648,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0648,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0648,Compte Épargne,115.33,26.28,89.04
CLI_0648,Livret A,31.53,5.0,26.53
CLI_0648,Assurance Habitation,316.77,78.73,238.04
CLI_0648,Assurance Auto,326.1,90.78,235.32
CLI_0649,Compte Courant,37.39,23.64,13.75
CLI_0649,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0649,Compte Épargne,81.38,24.9,56.48
CLI_0649,Livret A,65.11,5.0,60.11
CLI_0649,Assurance Auto,207.04,76.08,130.96
CLI_0650,Compte Courant,41.26,23.82,17.44
CLI_0650,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0650,Compte Épargne,145.04,34.33,110.71
CLI_0650,Assurance Vie,495.52,114.06,381.46
CLI_0650,Assurance Auto,365.6,77.93,287.67
CLI_0651,Compte Courant,58.52,16.15,42.37
CLI_0651,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0651,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0651,Compte Épargne,84.64,37.98,46.66
CLI_0651,Livret A,63.39,5.0,58.39
CLI_0651,Assurance Vie,217.46,52.31,165.15
CLI_0651,Crédit Consommation,764.86,138.11,626.75
CLI_0651,Assurance Habitation,260.75,65.12,195.63
CLI_0652,Compte Courant,59.6,17.72,41.88
CLI_0652,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0652,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0653,Compte Courant,44.7,19.05,25.65
CLI_0653,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0653,Livret A,30.21,5.0,25.21
CLI_0653,Assurance Auto,281.05,115.1,165.95
CLI_0654,Compte Courant,55.75,16.99,38.76
CLI_0654,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0654,Assurance Habitation,368.92,60.46,308.46
CLI_0655,Compte Courant,48.8,15.81,32.98
CLI_0655,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0655,Assurance Vie,728.22,55.15,673.07
CLI_0656,Compte Courant,46.65,22.8,23.85
CLI_0656,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0656,Compte Épargne,61.68,28.09,33.59
CLI_0656,Livret A,22.52,5.0,17.52
CLI_0656,Crédit Immobilier,3889.63,392.23,3497.4
CLI_0657,Compte Courant,46.78,24.33,22.45
CLI_0657,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0657,Compte Épargne,80.59,20.97,59.61
CLI_0657,Assurance Vie,605.38,128.68,476.69
CLI_0658,Compte Courant,58.74,16.58,42.16
CLI_0658,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0658,Livret A,43.53,5.0,38.53
CLI_0659,Compte Courant,55.32,23.07,32.26
CLI_0659,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0659,Compte Épargne,112.48,25.39,87.09
CLI_0659,Livret A,37.04,5.0,32.04
CLI_0659,Assurance Habitation,181.0,96.09,84.91
CLI_0660,Compte Courant,35.19,20.73,14.46
CLI_0660,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0660,Compte Épargne,108.44,27.39,81.04
CLI_0660,Crédit Immobilier,2733.81,500.58,2233.24
CLI_0660,Assurance Auto,355.32,75.31,280.01
CLI_0661,Compte Courant,41.97,23.08,18.9
CLI_0662,Compte Courant,58.99,21.36,37.63
CLI_0662,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0662,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0662,Compte Épargne,128.21,30.66,97.55
CLI_0662,Livret A,57.49,5.0,52.49
CLI_0662,Crédit Consommation,1189.28,132.61,1056.67
CLI_0663,Compte Courant,31.99,24.57,7.42
CLI_0663,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0663,Compte Épargne,129.31,27.97,101.34
CLI_0663,Assurance Vie,789.44,84.55,704.88
CLI_0663,Assurance Auto,348.85,96.58,252.26
CLI_0664,Compte Courant,38.23,21.99,16.24
CLI_0664,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0664,Assurance Vie,291.71,60.8,230.91
CLI_0664,Assurance Habitation,283.72,77.77,205.94
CLI_0665,Compte Courant,33.2,24.64,8.56
CLI_0665,Compte Épargne,107.33,23.02,84.31
CLI_0665,Livret A,38.69,5.0,33.69
CLI_0665,Assurance Auto,520.09,91.39,428.7
CLI_0666,Compte Courant,35.64,16.03,19.62
CLI_0666,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0666,Crédit Consommation,687.7,120.49,567.21
CLI_0666,Assurance Auto,462.37,115.51,346.85
CLI_0667,Compte Courant,37.43,23.55,13.88
CLI_0667,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0667,Compte Épargne,142.05,38.04,104.01
CLI_0667,Livret A,77.12,5.0,72.12
CLI_0667,Assurance Vie,705.27,109.35,595.92
CLI_0667,Assurance Habitation,252.46,74.58,177.88
CLI_0667,Assurance Auto,549.04,78.08,470.96
CLI_0668,Compte Courant,34.78,16.41,18.37
CLI_0668,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0668,Compte Épargne,132.7,35.23,97.47
CLI_0669,Compte Courant,44.93,17.75,27.18
CLI_0669,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0669,Livret A,60.66,5.0,55.66
CLI_0669,Crédit Immobilier,1634.52,470.47,1164.05
CLI_0670,Compte Courant,41.95,24.78,17.17
CLI_0670,Compte Épargne,100.76,31.05,69.71
CLI_0670,Livret A,62.74,5.0,57.74
CLI_0670,Assurance Habitation,271.13,61.23,209.91
CLI_0671,Compte Courant,46.12,24.44,21.68
CLI_0671,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0671,Compte Épargne,90.99,33.59,57.4
CLI_0671,Crédit Immobilier,4923.12,548.98,4374.14
CLI_0672,Compte Courant,49.77,22.36,27.41
CLI_0672,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0672,Compte Épargne,143.65,39.2,104.45
CLI_0672,Crédit Consommation,1172.07,155.08,1016.99
CLI_0672,Assurance Habitation,246.18,56.66,189.52
CLI_0673,Compte Courant,41.57,24.43,17.14
CLI_0673,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0673,Compte Épargne,138.98,30.47,108.51
CLI_0673,Livret A,52.22,5.0,47.22
CLI_0673,Assurance Vie,385.35,95.45,289.9
CLI_0673,Assurance Habitation,328.61,70.12,258.49
CLI_0674,Compte Courant,35.64,20.41,15.23
CLI_0674,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0674,Compte Épargne,72.53,39.49,33.05
CLI_0674,Assurance Auto,356.14,114.58,241.56
CLI_0675,Compte Courant,36.77,16.89,19.87
CLI_0675,Crédit Consommation,855.21,173.53,681.69
CLI_0676,Compte Courant,47.0,17.3,29.7
CLI_0676,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0676,Compte Épargne,53.79,32.37,21.42
CLI_0676,Crédit Consommation,417.93,121.18,296.75
CLI_0677,Compte Courant,50.27,15.98,34.29
CLI_0677,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0677,Compte Épargne,62.73,21.23,41.49
CLI_0677,Livret A,79.76,5.0,74.76
CLI_0677,Crédit Immobilier,2854.77,571.74,2283.03
CLI_0678,Compte Courant,38.81,22.53,16.28
CLI_0678,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0678,Assurance Auto,287.63,89.9,197.73
CLI_0679,Compte Courant,54.74,23.16,31.58
CLI_0679,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0679,Compte Épargne,129.43,36.47,92.95
CLI_0679,Assurance Vie,326.88,98.22,228.66
CLI_0679,Assurance Habitation,271.22,94.53,176.69
CLI_0679,Assurance Auto,318.76,115.89,202.87
CLI_0680,Compte Courant,43.52,21.7,21.83
CLI_0680,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0680,Compte Épargne,76.89,28.21,48.68
CLI_0680,Livret A,62.59,5.0,57.59
CLI_0680,Assurance Vie,507.65,143.07,364.58
CLI_0680,Assurance Auto,494.85,93.86,400.99
CLI_0681,Compte Courant,56.6,21.66,34.94
CLI_0681,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0681,Compte Épargne,114.73,24.93,89.8
CLI_0681,Livret A,43.69,5.0,38.69
CLI_0681,Crédit Immobilier,3891.56,567.54,3324.03
CLI_0681,Assurance Habitation,228.89,60.77,168.11
CLI_0681,Assurance Auto,437.48,64.03,373.45
CLI_0682,Compte Courant,51.44,22.03,29.4
CLI_0682,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0682,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0682,Compte Épargne,85.5,37.85,47.64
CLI_0682,Livret A,50.13,5.0,45.13
CLI_0682,Assurance Auto,458.31,72.57,385.73
CLI_0683,Compte Courant,42.52,23.62,18.9
CLI_0683,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0683,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0683,Compte Épargne,71.29,27.81,43.48
CLI_0683,Assurance Habitation,229.52,57.56,171.96
CLI_0684,Compte Courant,38.69,17.33,21.36
CLI_0684,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0684,Compte Épargne,142.36,34.82,107.54
CLI_0685,Compte Courant,39.48,22.63,16.85
CLI_0685,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0685,Compte Épargne,52.21,30.53,21.68
CLI_0685,Assurance Vie,350.2,61.43,288.77
CLI_0685,Crédit Consommation,1095.38,103.92,991.46
CLI_0685,Assurance Auto,528.96,84.79,444.16
CLI_0686,Compte Courant,30.43,22.33,8.1
CLI_0686,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0686,Compte Épargne,109.64,26.88,82.75
CLI_0687,Compte Courant,38.45,15.74,22.71
CLI_0687,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0687,Compte Épargne,144.14,29.88,114.26
CLI_0688,Compte Courant,32.57,23.69,8.88
CLI_0688,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0688,Livret A,36.73,5.0,31.73
CLI_0688,Crédit Consommation,483.24,113.71,369.53
CLI_0689,Compte Courant,46.94,15.74,31.2
CLI_0689,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0689,Compte Épargne,98.18,37.91,60.26
CLI_0690,Compte Courant,35.65,18.31,17.33
CLI_0690,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0690,Compte Épargne,89.61,31.72,57.89
CLI_0691,Compte Courant,57.58,18.95,38.63
CLI_0691,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0691,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0691,Compte Épargne,56.92,26.96,29.96
CLI_0691,Crédit Immobilier,2165.3,495.53,1669.77
CLI_0691,Crédit Consommation,326.34,115.03,211.3
CLI_0691,Assurance Habitation,286.29,63.87,222.43
CLI_0691,Assurance Auto,420.4,66.88,353.52
CLI_0692,Compte Courant,58.28,17.91,40.38
CLI_0692,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0692,Compte Épargne,142.3,26.52,115.78
CLI_0692,Assurance Vie,669.1,74.62,594.49
CLI_0692,Crédit Immobilier,3844.19,397.11,3447.08
CLI_0692,Assurance Auto,403.66,100.43,303.23
CLI_0693,Compte Courant,47.67,20.76,26.9
CLI_0693,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0693,Compte Épargne,56.57,24.98,31.59
CLI_0693,Livret A,54.31,5.0,49.31
CLI_0693,Crédit Consommation,316.49,110.08,206.41
CLI_0693,Assurance Auto,291.67,74.99,216.68
CLI_0694,Compte Courant,46.07,20.82,25.25
CLI_0694,Compte Épargne,140.9,27.72,113.18
CLI_0695,Compte Courant,57.8,21.52,36.28
CLI_0695,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0695,Compte Épargne,141.27,36.67,104.6
CLI_0695,Livret A,61.25,5.0,56.25
CLI_0695,Assurance Auto,342.44,74.47,267.98
CLI_0696,Compte Courant,36.67,24.52,12.15
CLI_0696,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0696,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0696,Assurance Habitation,389.64,86.24,303.4
CLI_0696,Assurance Auto,553.52,115.14,438.38
CLI_0697,Compte Courant,45.35,21.29,24.06
CLI_0697,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0697,Assurance Vie,451.25,91.85,359.4
CLI_0697,Crédit Immobilier,1634.5,430.15,1204.35
CLI_0697,Assurance Habitation,318.37,71.1,247.27
CLI_0697,Assurance Auto,548.96,79.95,469.01
CLI_0698,Compte Courant,33.98,23.12,10.86
CLI_0698,Compte Épargne,117.39,24.84,92.56
CLI_0698,Livret A,52.19,5.0,47.19
CLI_0698,Assurance Vie,441.11,143.89,297.23
CLI_0698,Assurance Auto,442.93,69.5,373.43
CLI_0699,Compte Courant,45.06,23.63,21.44
CLI_0699,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0699,Assurance Vie,602.9,134.25,468.65
CLI_0699,Crédit Consommation,525.36,186.6,338.76
CLI_0699,Assurance Habitation,338.9,86.45,252.46
CLI_0699,Assurance Auto,338.62,113.26,225.36
CLI_0700,Compte Courant,49.14,23.52,25.62
CLI_0700,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0700,Compte Épargne,86.1,22.91,63.18
CLI_0700,Assurance Vie,399.4,95.53,303.88
CLI_0700,Crédit Immobilier,3366.93,453.24,2913.68
CLI_0700,Crédit Consommation,791.45,181.0,610.44
CLI_0700,Assurance Habitation,192.53,65.8,126.72
CLI_0700,Assurance Auto,555.44,93.63,461.82
CLI_0701,Compte Courant,47.5,19.78,27.72
CLI_0701,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0701,Compte Épargne,104.9,23.96,80.94
CLI_0701,Crédit Immobilier,3414.03,599.15,2814.88
CLI_0701,Assurance Auto,426.42,62.66,363.75
CLI_0702,Compte Courant,53.89,18.96,34.93
CLI_0702,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0702,Compte Épargne,65.37,37.25,28.12
CLI_0702,Livret A,31.88,5.0,26.88
CLI_0703,Compte Courant,57.62,19.42,38.21
CLI_0703,Assurance Vie,645.67,104.7,540.97
CLI_0703,Assurance Habitation,214.16,83.55,130.6
CLI_0704,Compte Courant,58.74,22.7,36.04
CLI_0704,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0704,Assurance Vie,562.41,149.06,413.35
CLI_0704,Assurance Habitation,216.33,53.12,163.21
CLI_0704,Assurance Auto,212.85,102.64,110.21
CLI_0705,Compte Courant,54.91,21.35,33.56
CLI_0705,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0705,Compte Épargne,140.5,33.96,106.54
CLI_0705,Livret A,42.26,5.0,37.26
CLI_0705,Assurance Vie,308.75,142.46,166.29
CLI_0705,Assurance Habitation,175.9,77.15,98.75
CLI_0705,Assurance Auto,325.6,76.28,249.32
CLI_0706,Compte Courant,49.38,17.31,32.06
CLI_0706,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0706,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0706,Livret A,74.98,5.0,69.98
CLI_0706,Assurance Habitation,251.51,83.87,167.64
CLI_0707,Compte Courant,51.83,21.83,30.0
CLI_0707,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0707,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0707,Assurance Vie,742.04,73.11,668.93
CLI_0707,Assurance Habitation,171.51,52.77,118.74
CLI_0707,Assurance Auto,551.14,118.4,432.74
CLI_0708,Compte Courant,39.08,21.94,17.14
CLI_0708,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0708,Compte Épargne,50.89,23.77,27.12
CLI_0708,Livret A,61.36,5.0,56.36
CLI_0708,Assurance Auto,226.35,88.11,138.24
CLI_0709,Compte Courant,49.88,22.66,27.22
CLI_0709,Livret A,47.23,5.0,42.23
CLI_0709,Assurance Habitation,307.57,76.98,230.59
CLI_0709,Assurance Auto,220.92,104.57,116.35
CLI_0710,Compte Courant,35.17,15.32,19.85
CLI_0710,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0710,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0710,Compte Épargne,95.12,37.31,57.8
CLI_0710,Livret A,29.05,5.0,24.05
CLI_0710,Assurance Auto,205.14,66.6,138.54
CLI_0711,Compte Courant,40.91,20.8,20.11
CLI_0711,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0712,Compte Courant,35.79,23.02,12.77
CLI_0712,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0712,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0712,Compte Épargne,125.33,33.92,91.41
CLI_0712,Livret A,49.25,5.0,44.25
CLI_0712,Assurance Vie,419.13,87.56,331.57
CLI_0712,Assurance Auto,401.23,64.64,336.59
CLI_0713,Compte Courant,50.47,18.52,31.95
CLI_0713,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0713,Livret A,33.49,5.0,28.49
CLI_0713,Assurance Vie,367.0,68.03,298.97
CLI_0713,Assurance Auto,560.63,70.14,490.48
CLI_0714,Compte Courant,56.49,20.72,35.77
CLI_0714,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0714,Compte Épargne,136.75,29.48,107.26
CLI_0714,Livret A,75.66,5.0,70.66
CLI_0714,Assurance Habitation,202.87,77.73,125.14
CLI_0715,Compte Courant,33.78,19.47,14.3
CLI_0715,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0715,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0715,Compte Épargne,106.99,32.11,74.88
CLI_0715,Livret A,41.93,5.0,36.93
CLI_0715,Assurance Habitation,169.08,82.77,86.32
CLI_0715,Assurance Auto,395.37,68.21,327.16
CLI_0716,Compte Courant,58.08,24.56,33.52
CLI_0716,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0716,Compte Épargne,135.66,36.88,98.78
CLI_0716,Assurance Auto,239.47,119.61,119.86
CLI_0717,Compte Courant,42.01,16.63,25.38
CLI_0717,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0717,Assurance Vie,687.26,72.57,614.69
CLI_0717,Crédit Immobilier,3341.61,338.4,3003.21
CLI_0717,Assurance Habitation,268.66,77.91,190.75
CLI_0717,Assurance Auto,378.37,64.17,314.2
CLI_0718,Compte Courant,44.55,19.69,24.86
