transaction_id,client_id,date_transaction,type_transaction,montant,frais_generes
TRX_002915,CLI_0557,2024-07-11,Prélèvement,122.19,0.0
TRX_002916,CLI_0557,2023-10-04,Retrait DAB,210.06,1.5
TRX_002917,CLI_0558,2025-10-30,Prélèvement,948.49,0.0
TRX_002918,CLI_0559,2023-04-03,Virement,1247.58,1.0
TRX_002919,CLI_0559,2025-06-08,Virement reçu,1421.21,0.0
TRX_002920,CLI_0560,2025-05-29,Prélèvement,420.58,0.0
TRX_002921,CLI_0560,2025-11-03,Chèque,275.09,0.3
TRX_002922,CLI_0560,2026-02-25,Virement reçu,3685.23,0.0
TRX_002923,CLI_0560,2024-08-14,Paiement carte,85.53,0.17
TRX_002924,CLI_0560,2025-11-07,Chèque,870.08,0.3
TRX_002925,CLI_0561,2024-02-10,Chèque,270.17,0.3
TRX_002926,CLI_0561,2025-08-10,Prélèvement,905.86,0.0
TRX_002927,CLI_0561,2025-05-30,Virement reçu,3403.52,0.0
TRX_002928,CLI_0562,2025-09-25,Virement reçu,587.53,0.0
TRX_002929,CLI_0562,2025-12-21,Virement,3060.45,1.0
TRX_002930,CLI_0562,2025-12-18,Virement,692.71,0.5
TRX_002931,CLI_0562,2025-08-16,Virement reçu,485.62,0.0
TRX_002932,CLI_0562,2025-07-20,Dépôt,1078.26,0.0
TRX_002933,CLI_0562,2025-02-16,Retrait DAB,132.78,1.5
TRX_002934,CLI_0562,2025-09-06,Chèque,629.93,0.3
TRX_002935,CLI_0562,2025-06-18,Virement reçu,537.19,0.0
TRX_002936,CLI_0562,2025-12-10,Dépôt,890.42,0.0
TRX_002937,CLI_0563,2024-01-16,Chèque,857.21,0.3
TRX_002938,CLI_0563,2021-12-23,Chèque,621.79,0.3
TRX_002939,CLI_0564,2024-07-05,Virement,1694.55,1.0
TRX_002940,CLI_0564,2024-02-24,Retrait DAB,46.53,1.5
TRX_002941,CLI_0565,2025-11-23,Virement,1808.15,1.0
TRX_002942,CLI_0565,2024-08-28,Virement reçu,3636.82,0.0
TRX_002943,CLI_0566,2025-06-09,Virement,401.88,0.5
TRX_002944,CLI_0566,2025-01-30,Paiement carte,89.62,0.18
TRX_002945,CLI_0566,2025-06-10,Paiement carte,448.57,0.9
TRX_002946,CLI_0566,2025-10-17,Virement,3461.52,1.0
TRX_002947,CLI_0566,2025-06-10,Retrait DAB,89.97,1.5
TRX_002948,CLI_0566,2025-03-04,Virement reçu,421.44,0.0
TRX_002949,CLI_0567,2024-11-05,Dépôt,964.63,0.0
TRX_002950,CLI_0567,2025-03-26,Prélèvement,529.2,0.0
TRX_002951,CLI_0567,2025-08-06,Prélèvement,605.82,0.0
TRX_002952,CLI_0567,2024-12-23,Virement reçu,2614.53,0.0
TRX_002953,CLI_0567,2025-12-31,Virement reçu,2528.88,0.0
TRX_002954,CLI_0567,2025-03-31,Chèque,399.46,0.3
TRX_002955,CLI_0567,2025-04-16,Retrait DAB,39.93,1.5
TRX_002956,CLI_0567,2025-08-25,Retrait DAB,45.07,1.5
TRX_002957,CLI_0568,2026-02-18,Virement reçu,2288.77,0.0
TRX_002958,CLI_0568,2026-01-08,Retrait DAB,91.16,1.5
TRX_002959,CLI_0568,2025-07-03,Virement,4143.16,1.0
TRX_002960,CLI_0568,2025-12-13,Retrait DAB,155.87,1.5
TRX_002961,CLI_0568,2026-01-23,Paiement carte,276.27,0.55
TRX_002962,CLI_0569,2025-11-28,Dépôt,632.78,0.0
TRX_002963,CLI_0569,2025-05-18,Paiement carte,104.56,0.21
TRX_002964,CLI_0569,2025-12-14,Virement reçu,669.28,0.0
TRX_002965,CLI_0569,2025-12-14,Retrait DAB,192.55,1.5
TRX_002966,CLI_0569,2025-11-03,Dépôt,915.52,0.0
TRX_002967,CLI_0570,2024-05-07,Chèque,451.34,0.3
TRX_002968,CLI_0570,2026-01-22,Virement reçu,2137.3,0.0
TRX_002969,CLI_0570,2022-08-27,Prélèvement,495.72,0.0
TRX_002970,CLI_0570,2024-11-07,Virement,1901.77,1.0
TRX_002971,CLI_0570,2022-09-26,Paiement carte,59.3,0.12
TRX_002972,CLI_0571,2024-04-25,Retrait DAB,35.43,1.5
TRX_002973,CLI_0571,2024-01-11,Virement,4450.58,1.0
TRX_002974,CLI_0571,2024-04-10,Retrait DAB,216.84,1.5
TRX_002975,CLI_0571,2024-02-16,Virement reçu,1159.02,0.0
TRX_002976,CLI_0572,2022-06-10,Paiement carte,221.51,0.44
TRX_002977,CLI_0572,2022-06-15,Chèque,835.81,0.3
TRX_002978,CLI_0572,2022-10-03,Dépôt,1693.75,0.0
TRX_002979,CLI_0572,2025-02-15,Virement,2650.23,1.0
TRX_002980,CLI_0572,2023-04-03,Paiement carte,431.8,0.86
TRX_002981,CLI_0572,2025-06-08,Dépôt,60.62,0.0
TRX_002982,CLI_0573,2026-02-12,Prélèvement,171.04,0.0
TRX_002983,CLI_0573,2024-10-31,Retrait DAB,198.99,1.5
TRX_002984,CLI_0573,2024-09-06,Paiement carte,46.82,0.09
TRX_002985,CLI_0573,2025-07-28,Virement reçu,757.59,0.0
TRX_002986,CLI_0573,2023-07-25,Retrait DAB,200.53,1.5
TRX_002987,CLI_0574,2024-02-09,Virement,3883.24,1.0
TRX_002988,CLI_0574,2023-08-22,Chèque,858.13,0.3
TRX_002989,CLI_0574,2025-10-29,Prélèvement,772.58,0.0
TRX_002990,CLI_0574,2025-12-01,Dépôt,378.01,0.0
TRX_002991,CLI_0574,2025-05-21,Retrait DAB,253.4,1.5
TRX_002992,CLI_0574,2024-09-24,Dépôt,430.46,0.0
TRX_002993,CLI_0574,2024-07-16,Virement reçu,4473.8,0.0
TRX_002994,CLI_0575,2025-09-06,Chèque,341.09,0.3
TRX_002995,CLI_0575,2024-10-14,Paiement carte,305.96,0.61
TRX_002996,CLI_0575,2025-07-14,Virement reçu,4369.53,0.0
TRX_002997,CLI_0575,2025-10-28,Dépôt,1997.86,0.0
TRX_002998,CLI_0575,2025-05-29,Paiement carte,307.8,0.62
TRX_002999,CLI_0575,2025-02-25,Retrait DAB,133.32,1.5
TRX_003000,CLI_0575,2025-06-17,Prélèvement,263.95,0.0
TRX_003001,CLI_0575,2026-01-31,Retrait DAB,91.99,1.5
TRX_003002,CLI_0575,2024-05-08,Chèque,531.51,0.3
TRX_003003,CLI_0575,2024-08-07,Prélèvement,398.91,0.0
TRX_003004,CLI_0575,2025-03-24,Retrait DAB,275.87,1.5
TRX_003005,CLI_0576,2025-04-12,Chèque,445.18,0.3
TRX_003006,CLI_0576,2024-08-08,Prélèvement,844.79,0.0
TRX_003007,CLI_0577,2023-06-12,Retrait DAB,253.24,1.5
TRX_003008,CLI_0577,2024-01-08,Prélèvement,713.27,0.0
TRX_003009,CLI_0577,2024-12-06,Prélèvement,326.84,0.0
TRX_003010,CLI_0577,2025-06-15,Dépôt,705.51,0.0
TRX_003011,CLI_0577,2023-01-24,Prélèvement,343.05,0.0
TRX_003012,CLI_0577,2022-06-13,Chèque,118.04,0.3
TRX_003013,CLI_0577,2025-06-08,Virement reçu,2954.59,0.0
TRX_003014,CLI_0577,2025-03-14,Chèque,728.95,0.3
TRX_003015,CLI_0578,2024-08-01,Prélèvement,684.04,0.0
TRX_003016,CLI_0578,2024-10-26,Virement,162.55,0.5
TRX_003017,CLI_0578,2024-04-08,Retrait DAB,264.03,1.5
TRX_003018,CLI_0578,2025-10-06,Prélèvement,474.4,0.0
TRX_003019,CLI_0578,2025-05-22,Retrait DAB,116.03,1.5
TRX_003020,CLI_0579,2026-01-12,Prélèvement,739.2,0.0
TRX_003021,CLI_0579,2025-12-01,Dépôt,208.07,0.0
TRX_003022,CLI_0579,2025-10-18,Virement reçu,3610.62,0.0
TRX_003023,CLI_0580,2022-12-19,Retrait DAB,265.76,1.5
TRX_003024,CLI_0580,2022-01-06,Retrait DAB,247.68,1.5
TRX_003025,CLI_0581,2024-11-01,Dépôt,1773.34,0.0
TRX_003026,CLI_0581,2024-01-13,Dépôt,1869.99,0.0
TRX_003027,CLI_0581,2024-06-03,Virement,4307.84,1.0
TRX_003028,CLI_0582,2022-11-07,Paiement carte,289.05,0.58
TRX_003029,CLI_0582,2025-07-05,Chèque,875.0,0.3
TRX_003030,CLI_0582,2023-07-11,Paiement carte,48.39,0.1
TRX_003031,CLI_0582,2024-07-03,Prélèvement,118.95,0.0
TRX_003032,CLI_0582,2022-09-25,Virement reçu,4266.56,0.0
TRX_003033,CLI_0582,2025-10-09,Dépôt,465.06,0.0
TRX_003034,CLI_0582,2024-07-26,Virement reçu,3376.89,0.0
TRX_003035,CLI_0582,2024-05-14,Paiement carte,276.01,0.55
TRX_003036,CLI_0583,2025-08-20,Chèque,974.36,0.3
TRX_003037,CLI_0583,2026-01-12,Virement reçu,1453.57,0.0
TRX_003038,CLI_0583,2025-06-08,Chèque,813.15,0.3
TRX_003039,CLI_0584,2024-07-16,Virement reçu,4737.26,0.0
TRX_003040,CLI_0584,2023-11-07,Retrait DAB,136.2,1.5
TRX_003041,CLI_0584,2025-03-27,Virement,1702.02,1.0
TRX_003042,CLI_0584,2025-06-22,Paiement carte,307.28,0.61
TRX_003043,CLI_0584,2021-08-06,Prélèvement,933.93,0.0
TRX_003044,CLI_0584,2025-03-04,Dépôt,1682.01,0.0
TRX_003045,CLI_0584,2022-01-10,Retrait DAB,298.74,1.5
TRX_003046,CLI_0584,2021-07-05,Paiement carte,21.06,0.04
TRX_003047,CLI_0584,2024-10-31,Chèque,201.57,0.3
TRX_003048,CLI_0584,2022-08-10,Paiement carte,308.64,0.62
TRX_003049,CLI_0584,2023-05-17,Virement,4120.82,1.0
TRX_003050,CLI_0585,2024-10-29,Virement,2791.42,1.0
TRX_003051,CLI_0585,2024-02-03,Dépôt,1509.3,0.0
TRX_003052,CLI_0585,2025-12-13,Prélèvement,794.73,0.0
TRX_003053,CLI_0585,2024-07-22,Prélèvement,358.38,0.0
TRX_003054,CLI_0586,2025-01-26,Virement,2578.47,1.0
TRX_003055,CLI_0586,2025-10-17,Chèque,604.31,0.3
TRX_003056,CLI_0586,2025-08-31,Virement reçu,3670.21,0.0
TRX_003057,CLI_0586,2025-12-24,Virement,1838.74,1.0
TRX_003058,CLI_0586,2025-10-04,Paiement carte,310.22,0.62
TRX_003059,CLI_0586,2025-04-24,Paiement carte,296.83,0.59
TRX_003060,CLI_0586,2025-06-26,Dépôt,1117.85,0.0
TRX_003061,CLI_0586,2025-11-20,Dépôt,1298.94,0.0
TRX_003062,CLI_0586,2025-02-12,Virement reçu,1371.3,0.0
TRX_003063,CLI_0586,2025-07-18,Paiement carte,51.48,0.1
TRX_003064,CLI_0586,2025-03-31,Virement reçu,684.43,0.0
TRX_003065,CLI_0587,2025-03-05,Retrait DAB,160.06,1.5
TRX_003066,CLI_0587,2024-12-10,Retrait DAB,255.32,1.5
TRX_003067,CLI_0587,2022-11-05,Retrait DAB,216.36,1.5
TRX_003068,CLI_0587,2024-09-17,Retrait DAB,240.93,1.5
TRX_003069,CLI_0587,2024-07-03,Paiement carte,181.98,0.36
TRX_003070,CLI_0587,2025-12-03,Virement,2082.8,1.0
TRX_003071,CLI_0587,2023-12-27,Virement reçu,2029.04,0.0
TRX_003072,CLI_0588,2024-01-26,Virement reçu,4387.0,0.0
TRX_003073,CLI_0588,2023-11-29,Chèque,794.6,0.3
TRX_003074,CLI_0588,2024-01-23,Retrait DAB,137.01,1.5
TRX_003075,CLI_0588,2022-07-01,Chèque,773.57,0.3
TRX_003076,CLI_0588,2025-08-29,Paiement carte,481.05,0.96
TRX_003077,CLI_0588,2025-08-31,Paiement carte,234.9,0.47
TRX_003078,CLI_0588,2022-05-12,Chèque,314.58,0.3
TRX_003079,CLI_0588,2024-11-14,Dépôt,1886.54,0.0
TRX_003080,CLI_0588,2022-01-23,Prélèvement,623.56,0.0
TRX_003081,CLI_0588,2022-09-29,Retrait DAB,49.47,1.5
TRX_003082,CLI_0589,2023-09-30,Chèque,468.03,0.3
TRX_003083,CLI_0589,2024-01-11,Retrait DAB,205.35,1.5
TRX_003084,CLI_0590,2020-12-08,Dépôt,1084.86,0.0
TRX_003085,CLI_0590,2024-10-21,Paiement carte,135.06,0.27
TRX_003086,CLI_0590,2021-01-23,Virement,3410.66,1.0
TRX_003087,CLI_0590,2022-11-11,Virement reçu,2758.62,0.0
TRX_003088,CLI_0590,2025-09-10,Retrait DAB,85.25,1.5
TRX_003089,CLI_0590,2022-11-21,Prélèvement,594.95,0.0
TRX_003090,CLI_0590,2023-09-07,Paiement carte,412.55,0.83
TRX_003091,CLI_0590,2024-07-19,Dépôt,105.71,0.0
TRX_003092,CLI_0590,2024-10-19,Prélèvement,649.31,0.0
TRX_003093,CLI_0591,2024-05-15,Prélèvement,734.59,0.0
TRX_003094,CLI_0591,2025-05-23,Retrait DAB,160.09,1.5
TRX_003095,CLI_0591,2026-01-01,Virement,4481.09,1.0
TRX_003096,CLI_0591,2024-12-11,Chèque,927.88,0.3
TRX_003097,CLI_0591,2024-12-15,Paiement carte,37.03,0.07
TRX_003098,CLI_0591,2025-11-07,Prélèvement,829.61,0.0
TRX_003099,CLI_0591,2023-05-27,Chèque,133.93,0.3
TRX_003100,CLI_0591,2023-04-08,Prélèvement,398.81,0.0
TRX_003101,CLI_0592,2025-01-15,Retrait DAB,194.25,1.5
TRX_003102,CLI_0592,2026-02-06,Chèque,736.05,0.3
TRX_003103,CLI_0592,2026-02-02,Paiement carte,156.04,0.31
TRX_003104,CLI_0592,2024-08-27,Virement reçu,2119.27,0.0
TRX_003105,CLI_0593,2025-06-29,Paiement carte,294.59,0.59
TRX_003106,CLI_0593,2025-03-10,Paiement carte,360.05,0.72
TRX_003107,CLI_0593,2025-05-16,Virement,4591.55,1.0
TRX_003108,CLI_0593,2025-01-08,Chèque,734.95,0.3
TRX_003109,CLI_0593,2025-06-18,Paiement carte,339.17,0.68
TRX_003110,CLI_0594,2023-02-26,Dépôt,1454.2,0.0
TRX_003111,CLI_0594,2024-10-22,Dépôt,1368.19,0.0
TRX_003112,CLI_0594,2025-06-23,Dépôt,1426.04,0.0
TRX_003113,CLI_0594,2025-03-24,Chèque,540.31,0.3
TRX_003114,CLI_0594,2024-03-24,Virement reçu,1976.39,0.0
TRX_003115,CLI_0594,2025-06-13,Virement reçu,1188.2,0.0
TRX_003116,CLI_0595,2022-06-17,Retrait DAB,40.77,1.5
TRX_003117,CLI_0595,2024-08-30,Virement reçu,1040.88,0.0
TRX_003118,CLI_0596,2025-04-14,Virement,334.41,0.5
TRX_003119,CLI_0596,2026-01-15,Retrait DAB,258.05,1.5
TRX_003120,CLI_0596,2024-02-16,Dépôt,1995.29,0.0
TRX_003121,CLI_0596,2023-11-01,Prélèvement,892.6,0.0
TRX_003122,CLI_0596,2024-07-26,Paiement carte,407.11,0.81
TRX_003123,CLI_0596,2026-02-18,Virement reçu,1934.1,0.0
TRX_003124,CLI_0596,2024-01-19,Retrait DAB,84.77,1.5
TRX_003125,CLI_0596,2024-02-17,Virement,3700.77,1.0
TRX_003126,CLI_0597,2024-04-08,Retrait DAB,69.47,1.5
TRX_003127,CLI_0597,2024-09-05,Virement reçu,2943.12,0.0
TRX_003128,CLI_0597,2026-01-22,Retrait DAB,273.13,1.5
TRX_003129,CLI_0598,2022-05-26,Retrait DAB,255.38,1.5
TRX_003130,CLI_0598,2023-10-06,Dépôt,1702.9,0.0
TRX_003131,CLI_0598,2025-09-16,Virement,3880.69,1.0
TRX_003132,CLI_0599,2024-08-31,Prélèvement,815.46,0.0
TRX_003133,CLI_0599,2026-01-30,Virement reçu,3052.31,0.0
TRX_003134,CLI_0599,2022-10-24,Chèque,366.24,0.3
TRX_003135,CLI_0599,2022-04-25,Dépôt,1782.01,0.0
TRX_003136,CLI_0599,2026-01-02,Prélèvement,848.57,0.0
TRX_003137,CLI_0599,2024-10-31,Retrait DAB,152.41,1.5
TRX_003138,CLI_0599,2023-07-23,Chèque,135.17,0.3
TRX_003139,CLI_0600,2026-01-24,Chèque,933.65,0.3
TRX_003140,CLI_0600,2025-10-18,Retrait DAB,289.26,1.5
TRX_003141,CLI_0601,2026-01-09,Virement,3414.31,1.0
TRX_003142,CLI_0601,2026-02-22,Dépôt,229.92,0.0
TRX_003143,CLI_0601,2026-01-07,Chèque,756.57,0.3
TRX_003144,CLI_0601,2025-11-14,Virement,1801.71,1.0
TRX_003145,CLI_0601,2025-11-13,Dépôt,1378.05,0.0
TRX_003146,CLI_0601,2025-12-20,Retrait DAB,124.41,1.5
TRX_003147,CLI_0601,2026-02-10,Paiement carte,81.33,0.16
TRX_003148,CLI_0601,2026-01-04,Prélèvement,435.8,0.0
TRX_003149,CLI_0601,2025-11-04,Prélèvement,157.04,0.0
TRX_003150,CLI_0602,2025-06-14,Dépôt,1002.78,0.0
TRX_003151,CLI_0602,2025-07-18,Chèque,642.9,0.3
TRX_003152,CLI_0602,2025-07-01,Chèque,393.02,0.3
TRX_003153,CLI_0603,2025-12-25,Dépôt,1683.85,0.0
TRX_003154,CLI_0603,2026-01-27,Chèque,894.5,0.3
TRX_003155,CLI_0603,2025-12-16,Chèque,929.84,0.3
TRX_003156,CLI_0604,2024-12-12,Virement reçu,3154.24,0.0
TRX_003157,CLI_0604,2025-01-01,Virement reçu,376.03,0.0
TRX_003158,CLI_0605,2026-02-08,Chèque,904.58,0.3
TRX_003159,CLI_0605,2025-08-28,Paiement carte,487.43,0.97
TRX_003160,CLI_0605,2025-11-24,Virement,326.68,0.5
TRX_003161,CLI_0605,2025-08-28,Chèque,420.2,0.3
TRX_003162,CLI_0605,2025-09-01,Virement,1143.18,1.0
TRX_003163,CLI_0605,2025-11-29,Retrait DAB,231.67,1.5
TRX_003164,CLI_0605,2025-10-17,Virement reçu,3236.95,0.0
TRX_003165,CLI_0606,2024-04-28,Prélèvement,240.15,0.0
TRX_003166,CLI_0606,2025-03-19,Dépôt,673.2,0.0
TRX_003167,CLI_0606,2026-02-14,Chèque,632.63,0.3
TRX_003168,CLI_0606,2024-02-04,Prélèvement,118.62,0.0
TRX_003169,CLI_0606,2023-09-03,Virement,822.52,0.5
TRX_003170,CLI_0606,2021-08-02,Prélèvement,119.58,0.0
TRX_003171,CLI_0606,2021-09-13,Chèque,831.09,0.3
TRX_003172,CLI_0607,2024-11-24,Prélèvement,765.65,0.0
TRX_003173,CLI_0607,2024-11-12,Prélèvement,730.51,0.0
TRX_003174,CLI_0608,2025-04-08,Prélèvement,735.22,0.0
TRX_003175,CLI_0608,2024-12-29,Prélèvement,198.61,0.0
TRX_003176,CLI_0608,2024-08-17,Paiement carte,426.47,0.85
TRX_003177,CLI_0608,2024-09-20,Virement,3658.33,1.0
TRX_003178,CLI_0608,2024-06-17,Chèque,857.64,0.3
TRX_003179,CLI_0609,2026-01-02,Chèque,550.32,0.3
TRX_003180,CLI_0609,2025-12-20,Virement,1851.82,1.0
TRX_003181,CLI_0609,2025-10-21,Virement,1459.39,1.0
TRX_003182,CLI_0609,2025-09-09,Chèque,678.52,0.3
TRX_003183,CLI_0609,2026-02-16,Dépôt,1400.96,0.0
TRX_003184,CLI_0609,2026-01-30,Virement,4367.74,1.0
TRX_003185,CLI_0610,2025-10-13,Virement,2686.28,1.0
TRX_003186,CLI_0610,2025-06-24,Virement,2636.39,1.0
TRX_003187,CLI_0610,2025-03-20,Retrait DAB,181.81,1.5
TRX_003188,CLI_0610,2026-01-22,Virement,3771.65,1.0
TRX_003189,CLI_0610,2025-04-05,Chèque,968.22,0.3
TRX_003190,CLI_0610,2025-04-19,Dépôt,193.45,0.0
TRX_003191,CLI_0610,2025-05-31,Dépôt,154.2,0.0
TRX_003192,CLI_0610,2025-05-28,Prélèvement,940.67,0.0
TRX_003193,CLI_0610,2026-01-24,Retrait DAB,168.37,1.5
TRX_003194,CLI_0611,2022-11-11,Virement,2822.07,1.0
TRX_003195,CLI_0611,2023-07-08,Chèque,765.66,0.3
TRX_003196,CLI_0611,2024-04-03,Dépôt,1023.52,0.0
TRX_003197,CLI_0611,2024-08-25,Retrait DAB,96.24,1.5
TRX_003198,CLI_0612,2023-04-24,Chèque,658.74,0.3
TRX_003199,CLI_0612,2025-03-21,Chèque,747.09,0.3
TRX_003200,CLI_0613,2025-12-31,Dépôt,1489.78,0.0
TRX_003201,CLI_0613,2024-08-19,Dépôt,325.97,0.0
TRX_003202,CLI_0613,2025-07-21,Virement,4424.1,1.0
TRX_003203,CLI_0613,2024-03-26,Chèque,624.16,0.3
TRX_003204,CLI_0613,2025-07-30,Chèque,214.16,0.3
TRX_003205,CLI_0613,2023-12-30,Dépôt,950.75,0.0
TRX_003206,CLI_0613,2024-07-25,Virement reçu,4239.48,0.0
TRX_003207,CLI_0613,2024-06-29,Retrait DAB,271.32,1.5
TRX_003208,CLI_0613,2024-06-08,Chèque,338.18,0.3
TRX_003209,CLI_0613,2025-06-18,Virement,3585.2,1.0
TRX_003210,CLI_0613,2025-12-27,Virement,589.93,0.5
TRX_003211,CLI_0614,2022-12-11,Dépôt,742.81,0.0
TRX_003212,CLI_0614,2025-11-13,Retrait DAB,33.77,1.5
TRX_003213,CLI_0614,2022-08-15,Paiement carte,25.22,0.05
TRX_003214,CLI_0614,2021-09-30,Prélèvement,576.47,0.0
TRX_003215,CLI_0614,2024-07-10,Paiement carte,383.4,0.77
TRX_003216,CLI_0614,2025-04-20,Prélèvement,560.51,0.0
TRX_003217,CLI_0614,2023-02-05,Paiement carte,421.98,0.84
TRX_003218,CLI_0614,2021-10-23,Chèque,130.08,0.3
TRX_003219,CLI_0615,2026-02-01,Retrait DAB,98.25,1.5
TRX_003220,CLI_0615,2021-04-05,Paiement carte,295.11,0.59
TRX_003221,CLI_0615,2021-03-08,Dépôt,157.93,0.0
TRX_003222,CLI_0615,2021-04-30,Paiement carte,80.84,0.16
TRX_003223,CLI_0616,2025-03-06,Virement reçu,4619.31,0.0
TRX_003224,CLI_0616,2024-10-08,Dépôt,880.49,0.0
TRX_003225,CLI_0616,2023-05-20,Virement,4929.07,1.0
TRX_003226,CLI_0616,2024-12-28,Paiement carte,281.49,0.56
TRX_003227,CLI_0616,2023-10-20,Paiement carte,466.11,0.93
TRX_003228,CLI_0616,2024-09-28,Paiement carte,12.62,0.03
TRX_003229,CLI_0616,2024-11-25,Virement reçu,3766.37,0.0
TRX_003230,CLI_0617,2026-02-20,Paiement carte,464.88,0.93
TRX_003231,CLI_0617,2025-09-15,Dépôt,156.83,0.0
TRX_003232,CLI_0617,2025-11-01,Retrait DAB,138.04,1.5
TRX_003233,CLI_0617,2026-02-23,Paiement carte,356.69,0.71
TRX_003234,CLI_0617,2025-09-06,Chèque,516.42,0.3
TRX_003235,CLI_0618,2025-05-16,Chèque,261.68,0.3
TRX_003236,CLI_0618,2025-12-10,Virement reçu,4802.01,0.0
TRX_003237,CLI_0618,2025-10-16,Prélèvement,415.9,0.0
TRX_003238,CLI_0618,2025-04-17,Virement reçu,1773.69,0.0
TRX_003239,CLI_0618,2025-12-18,Virement reçu,4385.57,0.0
TRX_003240,CLI_0618,2025-06-03,Paiement carte,286.29,0.57
TRX_003241,CLI_0618,2025-11-21,Dépôt,1057.07,0.0
TRX_003242,CLI_0618,2025-05-24,Virement,3662.19,1.0
TRX_003243,CLI_0618,2025-06-23,Paiement carte,294.12,0.59
TRX_003244,CLI_0619,2025-06-13,Virement reçu,3058.4,0.0
TRX_003245,CLI_0619,2023-10-10,Virement reçu,903.27,0.0
TRX_003246,CLI_0619,2024-02-24,Virement,3706.17,1.0
TRX_003247,CLI_0619,2025-03-29,Prélèvement,336.17,0.0
TRX_003248,CLI_0619,2025-02-06,Prélèvement,490.22,0.0
TRX_003249,CLI_0619,2025-06-20,Virement,3037.21,1.0
TRX_003250,CLI_0619,2024-07-04,Chèque,254.15,0.3
TRX_003251,CLI_0619,2025-08-01,Virement reçu,3734.03,0.0
TRX_003252,CLI_0619,2026-01-01,Retrait DAB,104.74,1.5
TRX_003253,CLI_0620,2023-02-25,Chèque,215.76,0.3
TRX_003254,CLI_0620,2024-07-30,Retrait DAB,144.82,1.5
TRX_003255,CLI_0621,2023-11-15,Virement reçu,728.12,0.0
TRX_003256,CLI_0621,2024-08-02,Paiement carte,218.42,0.44
TRX_003257,CLI_0621,2023-12-03,Dépôt,532.05,0.0
TRX_003258,CLI_0621,2022-10-08,Prélèvement,760.96,0.0
TRX_003259,CLI_0621,2025-07-05,Paiement carte,138.4,0.28
TRX_003260,CLI_0622,2024-12-25,Virement,4469.92,1.0
TRX_003261,CLI_0622,2025-03-08,Paiement carte,106.26,0.21
TRX_003262,CLI_0622,2025-07-12,Prélèvement,633.15,0.0
TRX_003263,CLI_0623,2025-01-08,Prélèvement,598.31,0.0
TRX_003264,CLI_0623,2021-08-31,Virement,4687.58,1.0
TRX_003265,CLI_0623,2025-08-21,Virement,4346.79,1.0
TRX_003266,CLI_0623,2026-02-26,Virement,4914.64,1.0
TRX_003267,CLI_0623,2024-04-17,Virement reçu,2686.39,0.0
TRX_003268,CLI_0623,2021-08-25,Prélèvement,798.53,0.0
TRX_003269,CLI_0623,2023-08-24,Dépôt,1688.78,0.0
TRX_003270,CLI_0623,2025-04-23,Retrait DAB,201.45,1.5
TRX_003271,CLI_0623,2022-05-10,Retrait DAB,114.85,1.5
TRX_003272,CLI_0624,2023-07-04,Chèque,737.89,0.3
TRX_003273,CLI_0624,2023-05-24,Virement reçu,1319.82,0.0
TRX_003274,CLI_0624,2025-11-17,Chèque,391.99,0.3
TRX_003275,CLI_0624,2025-09-22,Chèque,400.79,0.3
TRX_003276,CLI_0624,2025-07-30,Prélèvement,74.46,0.0
TRX_003277,CLI_0624,2024-08-11,Virement reçu,1771.13,0.0
TRX_003278,CLI_0624,2025-10-03,Paiement carte,403.62,0.81
TRX_003279,CLI_0625,2025-07-07,Retrait DAB,142.46,1.5
TRX_003280,CLI_0625,2025-08-15,Retrait DAB,281.14,1.5
TRX_003281,CLI_0625,2025-08-13,Dépôt,1283.32,0.0
TRX_003282,CLI_0625,2024-02-25,Chèque,359.47,0.3
TRX_003283,CLI_0626,2024-08-10,Paiement carte,153.88,0.31
TRX_003284,CLI_0626,2024-11-07,Paiement carte,205.8,0.41
TRX_003285,CLI_0626,2025-10-12,Retrait DAB,258.68,1.5
TRX_003286,CLI_0626,2025-07-29,Paiement carte,255.15,0.51
TRX_003287,CLI_0626,2025-10-22,Virement,3426.61,1.0
TRX_003288,CLI_0626,2024-08-11,Prélèvement,422.37,0.0
TRX_003289,CLI_0626,2026-01-30,Virement reçu,1391.67,0.0
TRX_003290,CLI_0626,2025-05-15,Virement reçu,4777.74,0.0
TRX_003291,CLI_0626,2024-12-24,Paiement carte,305.75,0.61
TRX_003292,CLI_0627,2025-04-23,Prélèvement,740.77,0.0
TRX_003293,CLI_0627,2024-12-22,Virement reçu,103.51,0.0
TRX_003294,CLI_0627,2025-03-11,Paiement carte,469.06,0.94
TRX_003295,CLI_0628,2021-09-25,Dépôt,1377.79,0.0
TRX_003296,CLI_0628,2026-01-03,Virement reçu,1014.23,0.0
TRX_003297,CLI_0628,2025-10-10,Paiement carte,141.99,0.28
TRX_003298,CLI_0628,2022-04-05,Dépôt,1611.29,0.0
TRX_003299,CLI_0628,2021-02-17,Paiement carte,232.4,0.46
TRX_003300,CLI_0628,2023-06-17,Paiement carte,338.56,0.68
TRX_003301,CLI_0628,2024-09-28,Dépôt,670.79,0.0
TRX_003302,CLI_0628,2024-06-17,Chèque,443.11,0.3
TRX_003303,CLI_0629,2025-04-15,Retrait DAB,91.95,1.5
TRX_003304,CLI_0629,2024-08-29,Virement,202.46,0.5
TRX_003305,CLI_0629,2026-02-22,Virement,1193.14,1.0
TRX_003306,CLI_0630,2021-04-16,Chèque,653.58,0.3
